cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy,source
U67100HR1998PLC113312,Pine Labs Ltd.,Computer software,SDS,2044.73,1,1001.62,-26.95,45.60504072985568,9.28,4.311016153830794,94.37311555280444,81.28931131566863,2023-24,prowess
U30007MH1994PTC075911,Sabre Travel Network (India) Pvt. Ltd.,Computer software,SDS,-186.27,1,29.39,5.68,38.7989931679252,100.0,98.36679142565498,100.0,0.0,2023-24,prowess
U74910HR2006PTC074078,Peoplestrong Technologies Pvt. Ltd.,Business services & consultancy,ITES,150.93,1,167.78,-19.71,68.54572426664114,10.74,4.976755274764573,99.82715460722372,26.11157468113005,2023-24,prowess
U72200TG1998PLC029491,Esoft Consulting Ltd.,Computer software,SDS,0.87,1,16.43,-26.52,51.74418604651163,0.0,0.0,99.69567863664028,0.0,2023-24,prowess
U72200TG2007PTC055933,Next Education India Pvt. Ltd.,Diversified non-financial services,ITES,23.34,1,172.64,0.85,34.52888603306268,1.82,0.5444856348470807,39.86909175162188,89.40569972196478,2023-24,prowess
U72200KL2008PTC022985,U S T Global Information Technology Parks Pvt. Ltd.,Computer software,SDS,66.1,0,76.24,138.4,0.0,95.9,0.0,99.89506820566632,0.0,2023-24,prowess
L74899HR1981PLC107123,N I I T Ltd.,Computer software,SDS,1028.31,0,130.03,-21.85,48.28705373241976,34.28,5.4602783972929325,99.8384988079674,39.66007844343613,2023-24,prowess
L24133MH1996PLC197857,Intrasoft Technologies Ltd.,Other fund based financial services,ITES,138.58,0,5.96,-29.38,63.98104265402844,49.55,98.99328859060404,98.99328859060404,2.852348993288591,2023-24,prowess
U72200MH2009PTC296820,Kale Logistics Solutions Pvt. Ltd.,Computer software,SDS,275.61,1,84.38,-29.85,34.27835051546391,18.82,36.06304811566722,100.0,87.05854467883385,2023-24,prowess
U72300DL2014PTC271386,Droom Technology Pvt. Ltd.,Computer software,SDS,8.69,1,87.09,-28.61,21.14754098360656,1.74,2.284992536456539,96.88827649557928,0.0,2023-24,prowess
U63121RJ2006PTC023499,Girnar Software Pvt. Ltd.,Online marketplaces,SDS,1558.52,1,674.53,-6.13,33.22060788243154,8.57,0.0281677612559856,99.3980994173721,17.400263887447558,2023-24,prowess
U72200MH2011PTC422286,Unbxd Software Pvt. Ltd.,Computer software,SDS,79.38,1,31.49,-31.18,74.49737762237764,79.67,76.94506192442046,97.1101937122896,0.0,2023-24,prowess
L72300TN1997PLC037550,Ramco Systems Ltd.,Computer software,SDS,756.42,1,274.17,-26.38,24.497851772287863,59.7,57.82543677280518,99.51854688696794,100.0,2023-24,prowess
U72400KA2014PTC078018,Nestaway Technologies Pvt. Ltd.,Other miscellaneous services,ITES,-35.16,1,32.62,-35.53,49.1501976284585,6.42,0.0,99.96934396076028,4.046597179644391,2023-24,prowess
U72900HR2017PTC070374,Easyrewardz Software Services Pvt. Ltd.,Computer software,SDS,-55.45,1,63.46,-16.93,56.51263254352664,9.05,10.321462338480933,99.8896942956193,31.15348250866688,2023-24,prowess
U74220MH1960PLC011691,Wadia Techno-Engineering Services Ltd.,Business services & consultancy,ITES,10.28,0,6.09,-60.4,8.58257477243173,28.74,0.0,0.0,5.582922824302136,2023-24,prowess
U72900MH2010PTC208940,Webklipper Technologies Pvt. Ltd.,Computer software,SDS,89.21,1,120.71,-38.56,41.083061889250814,3.81,21.920304862894543,96.76083174550575,44.39565901747992,2023-24,prowess
U44003MH1945PLC004403,Tata Industries Ltd.,Other fund based financial services,ITES,1353.58,1,113.26,-18.05,79.86397511033934,53.05,0.0,97.78386014479958,0.8387780328447818,2023-24,prowess
U32109TN2005PTC151534,Trimble Mobility Solutions India Pvt. Ltd.,Diversified non-financial services,ITES,54.75,0,79.55,-9.59,7.955449482895784,41.5,14.230043997485858,45.7071024512885,3.947203016970459,2023-24,prowess
U72900KA2008PTC047989,99Games Online Pvt. Ltd.,Computer software,SDS,-3.95,1,18.74,-25.55,43.583631307111645,1.8,99.2529348986126,99.30629669156885,72.78548559231591,2023-24,prowess
U72300DL2007PTC166730,Vinculum Solutions Pvt. Ltd.,Computer software,SDS,-61.64,1,64.11,-14.28,59.74060703302582,19.17,6.176883481516144,82.5924192793636,24.629542973015127,2023-24,prowess
U72200MH2007PTC166671,Mprofit Software Pvt. Ltd.,Computer software,SDS,10.64,1,5.21,-32.25,62.2886866059818,20.44,0.0,100.0,9.596928982725528,2023-24,prowess
U74140DL2011PLC228312,Den Broadband Ltd.,Telecommunication services,ITES,-35.97,1,36.71,-23.12,6.136125654450262,10.47,0.0,99.59139199128305,5.475347316807409,2023-24,prowess
L99999MH1958PLC011001,Informed Technologies India Ltd.,Diversified non-financial services,ITES,17.76,0,2.4,-36.68,38.25857519788919,11.48,100.0,100.0,4.166666666666667,2023-24,prowess
U24233MH2007PTC170536,Microchem Silliker Pvt. Ltd.,Business services & consultancy,ITES,22.74,1,29.03,-16.65,32.7878265862762,10.01,5.821563899414398,99.24216327936615,3.8236307268343097,2023-24,prowess
U74899DL1995PTC065253,Hero Corporate Service Pvt. Ltd.,Computer software,SDS,348.73,0,33.48,-33.55,67.01071853910283,40.1,0.0,97.78972520908006,0.3882915173237754,2023-24,prowess
U29292DL2011FTC225628,Mitsubishi Hitachi Power Systems India Pvt. Ltd.,Diversified non-financial services,ITES,-419.32,1,217.8,-63.95,13.9289319938432,30.24,30.29843893480257,31.72176308539945,4.7474747474747465,2023-24,prowess
U74999MH2015PTC404635,Signzy Technologies Pvt. Ltd.,Computer software,SDS,210.13,1,99.67,-29.82,49.7958034079707,6.24,11.497943212601584,100.0,0.0,2023-24,prowess
L67120MH1993PLC074411,3I Infotech Ltd.,Computer software,SDS,-13.38,0,382.74,-50.36,24.36607478696222,53.83,9.737680932225532,93.36102837435334,12.622145581857136,2023-24,prowess
U74999TN1987PLC014976,Accel Media Ventures Ltd.,Computer software,SDS,-7.16,1,1.27,-21.12,13.664596273291924,0.0,0.0,76.37795275590551,100.0,2023-24,prowess
U52390HR2014PTC131277,Livspace India Pvt. Ltd.,Business services & consultancy,ITES,-204.14,1,947.76,-20.49,35.47956812442849,4.4,2.638853718240905,2.651515151515151,0.3028192791423989,2023-24,prowess
U63040DL2007PTC392725,Ebix Travels Pvt. Ltd.,Online marketplaces,SDS,-86.56,1,73.47,-50.33,17.535320759818834,100.0,0.0,99.65972505784674,100.0,2023-24,prowess
U74899DL1987NPL002354,National Research Devp. Corpn.,Business services & consultancy,ITES,4.4,1,13.59,-29.55,45.77501296008295,4.31,0.0,100.0,0.0,2023-24,prowess
L29109MH2011PLC214373,Aerpace Industries Ltd.,Business services & consultancy,ITES,12.79,1,1.18,-51.84,56.73469387755101,98.01,0.0,100.0,0.0,2023-24,prowess
U52100KA2013PTC067567,G S E-Commerce Pvt. Ltd.,Business services & consultancy,ITES,-31.74,1,138.37,-19.54,26.89847656704267,0.95,0.0,0.0,4.99385704993857,2023-24,prowess
U72200TN2002PTC050086,Fatpipe Networks Pvt. Ltd.,Other miscellaneous services,ITES,28.4,1,12.68,-36.98,56.31212723658051,69.53,69.6372239747634,90.14195583596216,100.0,2023-24,prowess
U52209WB1974SGC029237,West Bengal Electronics Industry Devp. Corpn. Ltd.,Diversified non-financial services,ITES,207.27,0,557.0,-0.53,5.541170378042465,0.0,0.0,72.67684021543984,0.7576301615798922,2023-24,prowess
U74999PN2019PTC206053,F P L Technologies Pvt. Ltd.,ITES,ITES,491.19,1,1425.58,-23.19,7.740054851206674,0.24,7.075716550456656,100.0,0.4012401969724603,2023-24,prowess
U74140MH2006GOI163728,Stockholding Document Mgmt. Services Ltd.,Business services & consultancy,ITES,49.49,0,58.08,-30.75,21.008703946584,10.33,0.0,98.60537190082648,4.0633608815427,2023-24,prowess
U74140DL2012PTC237075,A M Marketplaces Pvt. Ltd.,Online marketplaces,SDS,-0.96,0,1.52,193.38,0.0,0.0,0.0,15.789473684210526,0.0,2023-24,prowess
L80903MH2006PLC163888,M T Educare Ltd.,Education,ITES,50.62,1,29.59,-27.69,12.24340175953079,20.66,0.0,97.29638391348428,100.0,2023-24,prowess
U40200PN2008FTC139032,First Energy Pvt. Ltd.,Diversified,ITES,338.48,1,30.33,-38.15,23.47063621533442,68.45,37.94922518958128,1.1869436201780417,1.6815034619188922,2023-24,prowess
U72900KA2011PTC058251,Stellapps Technologies Pvt. Ltd.,Diversified non-financial services,ITES,78.71,1,31.21,-34.49,52.87573467674223,4.19,37.968599807753925,69.30471002883691,19.16052547260493,2023-24,prowess
U52599MH2007PLC176414,Reliance Digital Health Ltd.,Diversified,ITES,223.61,1,3.14,-23.23,0.0,100.0,0.0,0.0,0.0,2023-24,prowess
U72900GJ2015PTC084737,Bluevine Technologies Pvt. Ltd.,Business services & consultancy,ITES,0.39,1,37.14,-37.18,58.55886332882273,21.16,1.7501346257404415,100.0,35.94507269789984,2023-24,prowess
L72900MH1999PLC122970,Nazara Technologies Ltd.,Other fund based financial services,ITES,1602.14,1,32.01,-36.79,40.304107424960506,20.27,71.22774133083412,72.82099343955014,2.936582318025617,2023-24,prowess
L74110KA2013PLC096530,Swiggy Ltd.,Online marketplaces,SDS,-6650.57,1,6553.3,-24.86,21.524142343172795,9.84,0.0,98.44841530221414,10.476553797323485,2023-24,prowess
U52590HR2011PTC055841,Clues Network Pvt. Ltd.,Online marketplaces,SDS,-49.16,1,36.77,-3.54,52.7806925498426,70.32,0.0,90.53576285014957,1.1422355180853956,2023-24,prowess
L72200DL1986PLC023955,H C L Infosystems Ltd.,Other fund based financial services,ITES,-270.7,1,11.36,-56.39,23.07101727447217,22.69,0.0,41.813380281690144,25.352112676056336,2023-24,prowess
U72901DL2006PTC148526,Clairvolex I P Solutions Pvt. Ltd.,ITES,ITES,25.14,1,35.77,-40.56,39.03290129611166,86.46,94.80011182555212,94.80011182555212,97.5398378529494,2023-24,prowess
U72200KA2008PTC047825,Krisfo Infotech Solutions Pvt. Ltd.,ITES,ITES,-0.5,1,1.21,-75.15,3.4907597535934296,0.91,0.0,58.67768595041321,87.60330578512398,2023-24,prowess
U74999MH2019PTC325170,Apnatime Tech Pvt. Ltd.,Computer software,SDS,69.71,1,127.62,-27.68,69.89856632855442,65.47,71.72073342736248,100.0,0.0235072872590503,2023-24,prowess
U72900MH2002PTC135255,Trans Union Software Services Pvt. Ltd.,Diversified non-financial services,ITES,82.04,1,23.96,-35.83,35.91322978039636,79.18,40.85976627712854,100.0,100.0,2023-24,prowess
L72200MH2000PLC239534,First Fintec Ltd.,Computer software,SDS,10.64,1,1.78,-29.64,14.229249011857704,0.0,0.0,100.0,100.0,2023-24,prowess
L29269TZ1973PLC000680,Lakshmi Automatic Loom Works Ltd.,Business services & consultancy,ITES,21.68,0,7.24,-43.04,40.04720692368214,13.58,38.25966850828729,0.0,0.0,2023-24,prowess
U74140KA2011PTC059300,Marketxpander Services Pvt. Ltd.,Computer software,SDS,558.66,1,215.08,-48.73,64.31295890149708,0.12,0.0,100.0,0.0046494327692021,2023-24,prowess
U74900TG2015PTC101793,Darwinbox Digital Solutions Pvt. Ltd.,Computer software,SDS,666.33,1,213.48,-46.31,56.50763310781922,0.0,0.0,100.0,59.34982199737681,2023-24,prowess
L72900AP1994PLC039248,Mudunuru Ltd.,Computer software,SDS,2.1,1,2.96,-45.08,35.06493506493506,0.0,0.0,100.0,0.0,2023-24,prowess
U63020GJ1998PLC035039,Gujarat Green Revolution Co. Ltd.,Other fund based financial services,ITES,239.54,0,8.4,-38.14,67.82032400589102,16.2,0.0,100.0,16.428571428571427,2023-24,prowess
U72900KA2018PLC119297,Navi Technologies Ltd.,Diversified non-financial services,ITES,3548.74,1,493.77,-41.33,34.923124450464584,71.35,0.0,100.0,10.897786418777974,2023-24,prowess
U65993GJ2007PLC051028,H D B Financial Services Ltd.,Other fund based financial services,ITES,13500.32,0,1949.55,-58.3,82.37303653441774,14.2,0.0,100.0,4.295863147905927,2023-24,prowess
L74999MH2016PLC272442,Silicon Rental Solutions Ltd.,Business services & consultancy,ITES,62.81,0,13.31,-70.78,6.542261251372119,3.71,0.0,0.0,0.0,2023-24,prowess
U74999TN2016PTC176669,Curefit Healthcare Pvt. Ltd.,Diversified non-financial services,ITES,2597.74,1,194.48,-41.62,44.76133293305313,73.39,0.0,87.15549156725628,100.0,2023-24,prowess
U72900KA2012PTC127609,Pisces Eservices Pvt. Ltd.,Online marketplaces,SDS,-1727.34,1,2.36,-62.0,73.42995169082126,96.35,0.0,33.05084745762712,0.0,2023-24,prowess
U31101KA1991PTC012017,Celstream Systems Pvt. Ltd.,Computer software,SDS,1.0,0,1.99,-24.62,69.6969696969697,81.07,0.0,99.49748743718592,0.0,2023-24,prowess
L68100MH1946PLC004886,Nesco Ltd.,Business services & consultancy,ITES,2296.17,0,152.51,-49.55,16.096060335417288,6.12,1.514654776735952,66.87430332437219,2.386728739099076,2023-24,prowess
U74999DL2018PTC331205,Resilient Innovations Pvt. Ltd.,Computer software,SDS,-1739.18,1,794.9,-34.01,19.68022845568275,70.92,0.0088061391369983,98.36709020002516,0.0163542583972826,2023-24,prowess
U72900MH2006PLC162656,Fino Paytech Ltd.,Computer software,SDS,420.1,1,13.45,-37.0,12.97423887587822,35.86,0.0,72.71375464684016,49.07063197026022,2023-24,prowess
U73100DL2015FTC283202,Inshorts India Advertising & Services Pvt. Ltd.,Computer software,SDS,-880.68,1,196.34,-42.97,26.287506898655128,55.65,0.0,99.93888153203626,0.2750331058368137,2023-24,prowess
U45400DL2008PLC172316,National Industrial Corridor Devp. Corpn. Ltd.,Other fund based financial services,ITES,700.57,1,5.34,-77.67,52.19573400250941,38.29,0.0,100.0,20.78651685393259,2023-24,prowess
U30007PN2004PTC129818,Syntel International Pvt. Ltd.,Business services & consultancy,ITES,284.3,0,43.56,-56.57,7.068088924334563,100.0,2.1808999081726355,46.96969696969698,2.938475665748393,2023-24,prowess
U72200KA2015PTC080145,Unocoin Technologies Pvt. Ltd.,Computer software,SDS,-9.76,1,10.17,-28.73,50.38542396636301,21.39,0.0,100.0,1.1799410029498525,2023-24,prowess
U32202DN2011PLC000373,Speedon Network Ltd.,Telecommunication services,ITES,-80.28,1,4.01,-50.37,0.0,51.61,0.0,100.0,31.17206982543641,2023-24,prowess
U74999MH2007PLC173035,Tata Unistore Ltd.,Online marketplaces,SDS,-183.57,1,247.35,-58.9,27.06730689351521,16.75,0.0,72.61370527592481,0.0,2023-24,prowess
U64100DL2020FTC360075,Ringcentral India Pvt. Ltd.,Computer software,SDS,11.23,1,2.63,-78.76,49.22308546059933,24.2,100.0,100.0,100.0,2023-24,prowess
L72200KA2015PLC082873,Xelpmoc Design & Tech Ltd.,Computer software,SDS,62.1,1,10.1,-50.47,49.779303580186365,24.07,32.67326732673268,64.05940594059406,0.396039603960396,2023-24,prowess
U74999DL2017PTC315839,A N S Digital Pvt. Ltd.,Online marketplaces,SDS,-57.81,1,53.92,-58.49,63.59017781541068,17.49,1.446587537091988,100.0,0.0,2023-24,prowess
U52210TG2015PTC097115,Roppen Transportation Services Pvt. Ltd.,Taxi aggregators,SDS,397.76,1,648.06,-39.19,16.18294250673273,0.42,0.0,100.0,0.0185168039996296,2023-24,prowess
L74140MH2007PLC432497,Onesource Specialty Pharma Ltd.,Business services & consultancy,ITES,397.74,1,289.3,-35.09,17.806497935738648,22.74,13.18354649153128,59.42620117525061,69.19115105426891,2023-24,prowess
U29253KA2015PTC183331,Skylark Drones Pvt. Ltd.,Business services & consultancy,ITES,-0.32,1,4.95,-50.3,49.79919678714859,4.36,15.151515151515152,92.32323232323232,100.0,2023-24,prowess
U72400DL2013PTC426656,Shiprocket Omuni Pvt. Ltd.,Computer software,SDS,32.76,1,35.43,-40.1,40.321217244294175,48.18,0.0,99.54840530623768,100.0,2023-24,prowess
U72900WB2016PTC217291,Paypermint Pvt. Ltd.,Computer software,SDS,2.34,1,2.89,97.95,1.36986301369863,99.31,0.0,100.0,100.0,2023-24,prowess
U72200DL2016PTC290345,Defmacro Software Pvt. Ltd.,Computer software,SDS,25.68,1,206.88,-31.15,66.58568243085831,7.3,7.202242846094355,100.0,3.0984145398298533,2023-24,prowess
L72300TN1990PLC019459,Elnet Technologies Ltd.,Computer software,SDS,138.46,0,4.89,-50.56,20.82912032355915,1.36,0.0,100.0,0.0,2023-24,prowess
U72300TG1998PTC060840,Brigade Corporation India Pvt. Ltd.,Business services & consultancy,ITES,18.33,1,3.15,-19.85,53.18066157760815,0.0,0.0,100.0,0.0,2023-24,prowess
U72200WB1999PLC088845,Vision Comptech Integrators Ltd.,Business services & consultancy,ITES,50.79,0,3.84,-61.48,6.920762286860582,75.38,0.0,100.0,0.0,2023-24,prowess
U72900TN2020PTC137251,Credavenue Pvt. Ltd.,Computer software,SDS,1171.64,1,220.54,-52.64,50.63356385035007,0.0,0.1133581209757867,100.0,87.17239503037997,2023-24,prowess
L67120KA1995PLC078846,Starcom Information Technology Ltd.,Computer software,SDS,-18.81,1,1.82,-71.96,34.82280431432974,0.31,0.0,14.285714285714285,100.0,2023-24,prowess
L30007TG1991PLC013211,Kernex Microsystems (India) Ltd.,Computer software,SDS,121.8,1,19.3,-50.6,30.84207832096238,11.2,0.0,0.0,7.823834196891191,2023-24,prowess
L73100GJ2006PLC047837,Sun Pharma Advanced Research Co. Ltd.,Business services & consultancy,ITES,124.86,1,75.54,-78.76,24.53759283752162,72.03,0.8472332539052158,100.0,1.5753243314800105,2023-24,prowess
U70102HR1988PLC030379,Hartron Communications Ltd.,Business services & consultancy,ITES,61.0,0,8.79,-69.32,46.10820244328098,34.56,56.88282138794085,70.42093287827083,0.0,2023-24,prowess
U74999KA2018PTC178915,Kitemaps Aerial Mapping Services Pvt. Ltd.,ITES,ITES,14.4,1,3.13,-64.43,36.13636363636363,10.33,12.140575079872203,100.0,12.140575079872203,2023-24,prowess
U74110KA2016PTC120161,Acko Technology & Services Pvt. Ltd.,Computer software,SDS,-1232.07,1,127.46,-65.92,59.138548740709055,63.63,0.0,90.4989800721795,3.287305821434176,2023-24,prowess
U72900MH2005PLC151034,Ticker Ltd.,ITES,ITES,65.52,1,15.37,-72.49,51.22606049758368,22.63,16.20039037085231,100.0,1.7566688353936242,2023-24,prowess
L51909HR2008PLC037998,P B Fintech Ltd.,Other fund based financial services,ITES,7729.37,1,110.29,-65.22,75.22467127045691,87.45,0.0,100.0,1.4325868165744855,2023-24,prowess
U74999DL2017PTC327783,Wobot Intelligence Pvt. Ltd.,Business services & consultancy,ITES,1.66,1,5.86,-42.66,48.82583170254403,55.22,91.97952218430034,97.44027303754264,100.0,2023-24,prowess
U63090KA2012FTC065834,Zoomcar India Pvt. Ltd.,Online marketplaces,SDS,-122.73,1,80.79,-68.53,37.2755249113786,5.47,100.0,100.0,0.2104220819408342,2023-24,prowess
U65990KA2021PTC145060,Bitkuber Investments Pvt. Ltd.,Computer software,SDS,167.94,1,56.9,-76.65,72.42355838292633,77.49,0.0,100.0,40.03514938488576,2023-24,prowess
U72200MH2008PLC181531,Navneet Futuretech Ltd.,Computer software,SDS,106.93,1,3.7,4.52,7.627118644067797,0.0,0.0,100.0,0.0,2023-24,prowess
L24110TG1989PLC009713,Suven Life Sciences Ltd.,Other fund based financial services,ITES,845.37,1,12.83,-73.84,33.707177814029365,9.58,68.1995323460639,91.1145752143414,2.260327357755261,2023-24,prowess
U51909GJ1999PLC037069,C D Integrated Services Ltd.,Other fund based financial services,ITES,270.74,0,6.89,-70.89,48.83819180397127,16.52,0.0,0.0,0.0,2023-24,prowess
L67120MH2005PLC155188,B S E Ltd.,Other fee based financial services,ITES,2843.96,0,91.41,-78.67,25.653411742742467,14.24,37.89519746198447,99.31079750574337,100.0,2023-24,prowess
U74999HR2014PTC053454,Policybazaar Insurance Brokers Pvt. Ltd.,Other fee based financial services,ITES,1711.34,1,357.44,-78.76,42.67457015976087,4.83,0.0,99.963630259624,3.332027752909579,2023-24,prowess
U65923PN2014PLC150522,Bajaj Finserv Direct Ltd.,Diversified non-financial services,ITES,528.14,1,104.8,-78.26,53.5415759235061,69.25,0.0,94.70419847328245,100.0,2023-24,prowess
L72900MH2011PLC216111,Mangal Compusolution Ltd.,Business services & consultancy,ITES,19.89,0,5.0,-67.74,11.612903225806452,12.16,0.0,89.99999999999997,0.0,2023-24,prowess
U74140MH2006FTC160634,Goldman Sachs (India) Securities Pvt. Ltd.,Other fee based financial services,ITES,3122.27,0,13.72,-78.76,57.30645271891929,26.35,100.0,0.0,0.0,2023-24,prowess
U85100KA2007PTC124079,Searchlight Health Pvt. Ltd.,Computer software,SDS,-14.51,1,1.34,-71.79,84.63157894736841,0.0,0.0,67.16417910447761,0.0,2023-24,prowess
L65991DL1990PLC041796,Satin Creditcare Network Ltd.,Other fund based financial services,ITES,2667.34,0,11.24,-78.76,70.66257028578053,1.3,100.0,0.0,82.11743772241992,2023-24,prowess
U67200KA2017PTC166507,Open Financial Technologies Pvt. Ltd.,ITES,ITES,-832.1,1,24.81,-78.76,64.26414449319128,20.03,0.6449012494961709,100.0,27.5292220878678,2023-24,prowess
U67190GJ2016PLC093684,India International Exchange (Ifsc) Ltd.,Diversified non-financial services,ITES,90.25,1,1.44,-78.76,31.15124153498871,42.02,0.0,100.0,100.0,2023-24,prowess
L74999MH1989PLC052384,Rolta India Ltd.,Other fund based financial services,ITES,-6162.21,1,5.1,-78.76,3.8379530916844353,0.07,0.0,0.0,0.5882352941176471,2023-24,prowess
L72300MH2013PLC244874,Aurum Proptech Ltd.,Diversified non-financial services,ITES,238.79,1,3.08,-78.76,39.834152334152336,49.08,0.0,97.07792207792204,100.0,2023-24,prowess
U51909MH2003PLC140116,National Commodity & Derivatives Exchange Ltd.,Other fee based financial services,ITES,353.78,1,9.36,-78.76,41.72819796447815,18.61,47.435897435897445,100.0,100.0,2023-24,prowess
U67120PN1994PTC184868,Earlysalary Services Pvt. Ltd.,Other fund based financial services,ITES,739.37,0,9.48,-78.76,42.01868561846203,23.15,0.0,0.0,1.0548523206751057,2023-24,prowess
L74999DL1994PLC061353,Educomp Solutions Ltd.,Education,ITES,-3060.83,1,5.27,-78.76,7.162284678150497,0.45,0.0,78.55787476280834,100.0,2023-24,prowess
L67100MH1995PLC093797,I I F L Finance Ltd.,Other fund based financial services,ITES,5542.98,0,27.69,-78.76,44.42867848499368,6.97,0.0,91.8382087396172,51.20982304080896,2023-24,prowess
U74120MH2012PLC230380,National Securities Depository Ltd.,Other financial services,ITES,1508.58,0,3.96,-78.76,35.089681276614044,4.97,0.0,84.84848484848484,100.0,2023-24,prowess
L74899DL1994PLC063609,S M C Global Securities Ltd.,Other fund based financial services,ITES,883.81,0,1.84,-78.76,68.8511617869218,5.95,0.0,0.0,100.0,2023-24,prowess
U67120MH1992PLC069769,National Stock Exchange Of India Ltd.,Other fee based financial services,ITES,19320.94,0,5.25,-78.76,16.62011940745922,20.67,0.0,0.0,100.0,2023-24,prowess
U74899DL1990PLC039478,3I Infotech Digital BPS Ltd.,BPO/ITeS,ITES,55.2,0,95.71,0.75,58.57,32.64,0.0,99.78,0.0,2023-24,acetp
U74899DL1990PLC039478,3I Infotech Digital BPS Ltd.,BPO/ITeS,ITES,53.19,0,89.64,1.92,60.11,26.67,0.0,100.0,0.0,2022-23,acetp
U74899DL1990PLC039478,3I Infotech Digital BPS Ltd.,BPO/ITeS,ITES,50.82,0,61.34,6.29,62.26,23.88,0.0,100.0,0.0,2021-22,acetp
U72200TG2007PTC054636,4G Identity Solutions Pvt Ltd.,IT - Software,SDS,28.25,0,30.02,5.56,4.15,0.0,0.0,100.0,0.0,2023-24,acetp
U72200TG2007PTC054636,4G Identity Solutions Pvt Ltd.,IT - Software,SDS,26.98,0,22.3,5.09,5.8,0.0,0.0,100.0,0.0,2022-23,acetp
U72200TG2007PTC054636,4G Identity Solutions Pvt Ltd.,IT - Software,SDS,26.08,0,20.91,6.74,6.07,0.0,0.0,100.0,0.0,2021-22,acetp
L72100MH2000PLC128949,AAA Technologies Ltd.,BPO/ITeS,ITES,27.96,0,23.79,16.79,26.07,0.0,0.13,100.0,0.0,2023-24,acetp
L72100MH2000PLC128949,AAA Technologies Ltd.,BPO/ITeS,ITES,25.39,0,23.01,17.28,19.78,0.0,0.96,99.96,0.0,2022-23,acetp
L72100MH2000PLC128949,AAA Technologies Ltd.,BPO/ITeS,ITES,22.94,0,14.4,26.87,32.07,0.0,0.28,100.0,0.0,2021-22,acetp
U74900MH2015PTC261031,AB Studios Pvt Ltd.,IT - Software,SDS,3.26,0,14.05,-1.89,42.88,19.06,0.0,100.0,0.0,2023-24,acetp
U74900MH2015PTC261031,AB Studios Pvt Ltd.,IT - Software,SDS,3.77,0,21.98,13.53,43.85,34.3,0.0,100.0,0.0,2022-23,acetp
U74900MH2015PTC261031,AB Studios Pvt Ltd.,IT - Software,SDS,1.87,0,8.65,26.46,58.77,23.98,100.0,100.0,0.0,2021-22,acetp
U72200MH1986PTC038619,Abacus Peripherals Pvt. Ltd,IT - Hardware,SDS,17.45,0,184.3,6.19,2.54,1.32,0.0,0.0,0.0,2023-24,acetp
U72200MH1986PTC038619,Abacus Peripherals Pvt. Ltd,IT - Hardware,SDS,12.97,0,166.73999999999998,3.75,1.44,1.68,0.0,0.0,0.0,2022-23,acetp
U72200MH1986PTC038619,Abacus Peripherals Pvt. Ltd,IT - Hardware,SDS,11.52,0,75.03,3.85,2.51,8.65,0.0,0.0,0.0,2021-22,acetp
L74999GJ2017PLC099749,Abhishek Integrations Ltd.,Business Support,ITES,9.24,0,25.47,7.06,66.62,4.54,0.0,92.93,0.0,2023-24,acetp
L74999GJ2017PLC099749,Abhishek Integrations Ltd.,Business Support,ITES,8.47,0,22.57,6.11,72.31,11.38,0.0,100.0,0.0,2022-23,acetp
L74999GJ2017PLC099749,Abhishek Integrations Ltd.,Business Support,ITES,7.79,0,13.25,5.41,87.99,8.83,0.0,100.0,0.0,2021-22,acetp
L30007KL1986PLC004485,Accel Ltd.,IT - Hardware,SDS,51.66,0,166.95000000000002,7.93,37.0,2.59,1.71,75.92,100.0,2023-24,acetp
L30007KL1986PLC004485,Accel Ltd.,IT - Hardware,SDS,49.17,0,158.95999999999998,10.46,38.09,1.87,1.81,79.03,100.0,2022-23,acetp
L30007KL1986PLC004485,Accel Ltd.,IT - Hardware,SDS,47.72,0,112.69,8.76,32.93,2.9,11.48,91.22,100.0,2021-22,acetp
U72200KA1991PTC012629,Accord Software & Systems Pvt Ltd.,IT - Software,SDS,161.03,0,224.21,44.71,30.97,7.34,5.27,2.46,31.67,2023-24,acetp
U72200KA1991PTC012629,Accord Software & Systems Pvt Ltd.,IT - Software,SDS,128.9,0,177.95000000000002,36.43,23.28,22.55,3.74,1.23,39.9,2022-23,acetp
U72200KA1991PTC012629,Accord Software & Systems Pvt Ltd.,IT - Software,SDS,107.47,0,268.04,67.52,18.31,20.08,2.7,1.96,26.49,2021-22,acetp
L45200GJ2014PLC079847,Accord Synergy Ltd.,Telecommunication - Service  Provider,SDS,14.81,0,31.88,0.76,40.27,2.91,0.0,100.0,0.0,2023-24,acetp
L45200GJ2014PLC079847,Accord Synergy Ltd.,Telecommunication - Service  Provider,SDS,14.42,0,20.15,-0.05,46.23,4.02,0.0,100.0,0.0,2022-23,acetp
L45200GJ2014PLC079847,Accord Synergy Ltd.,Telecommunication - Service  Provider,SDS,14.12,0,24.96,-18.22,32.6,3.74,0.0,100.0,0.0,2021-22,acetp
L74140DL2012PLC243246,Ace Alpha Tech Ltd.,IT - Software,SDS,21.98,0,14.87,193.38,39.06,18.75,0.0,100.0,0.0,2023-24,acetp
