company_name,industry_sector,cin,or,segment,net_worth,pli,emp_cost_pct,export_income_pct,service_income_pct,rpt_pct,gross_intbl_pct,fy,persistent_loss
Saven Technologies Ltd.,IT - Software,L72200TG1993PLC015737,13.22,SDS,18.46,22.86,80.76,95.23,100.0,95.23,0.0,2023-24,0
Saven Technologies Ltd.,IT - Software,L72200TG1993PLC015737,15.25,SDS,17.83,43.33,82.05,98.75,98.75,98.75,0.0,2022-23,0
Saven Technologies Ltd.,IT - Software,L72200TG1993PLC015737,10.85,SDS,16.02,40.91,79.35,99.45,99.45,99.45,0.0,2021-22,0
Savi Infoservices (India) Pvt Ltd.,BPO/ITeS,U72300DL2004PTC128486,27.630000000000003,ITES,6.18,2.56,62.1,0.0,92.91,92.91,0.0,2022-23,0
Savi Infoservices (India) Pvt Ltd.,BPO/ITeS,U72300DL2004PTC128486,9.42,ITES,5.37,2.39,72.72,0.0,99.68,99.68,0.0,2021-22,0
Savic Technologies Pvt Ltd.,IT - Software,U74999MH2016PTC279938,30.180000000000003,SDS,7.5,2.48,53.68,0.0,22.23,100.0,39.76,2023-24,0
Savic Technologies Pvt Ltd.,IT - Software,U74999MH2016PTC279938,28.450000000000003,SDS,6.89,2.82,58.22,0.0,25.24,10.81,42.18,2022-23,0
Savic Technologies Pvt Ltd.,IT - Software,U74999MH2016PTC279938,21.68,SDS,6.11,-0.18,65.01,0.0,20.85,7.64,55.35,2021-22,0
Savista Global Solutions Pvt Ltd.,BPO/ITeS,U85100DL2003PTC334212,182.73,ITES,85.13,19.47,74.81,96.96,96.96,96.23,0.0,2023-24,0
Savista Global Solutions Pvt Ltd.,BPO/ITeS,U85100DL2003PTC334212,169.93,ITES,61.98,21.84,76.4,98.24,98.24,97.61,0.0,2022-23,0
Savista Global Solutions Pvt Ltd.,BPO/ITeS,U85100DL2003PTC334212,172.88,ITES,73.14,23.82,78.21,98.55,98.55,0.0,0.0,2021-22,0
SBA Info Solutions Pvt Ltd.,IT - Software,U72200TN2008PTC069188,36.96,SDS,12.49,7.19,8.79,0.0,100.0,2.2,0.0,2022-23,0
SBA Info Solutions Pvt Ltd.,IT - Software,U72200TN2008PTC069188,35.51,SDS,10.01,6.41,7.13,0.0,100.0,2.22,0.0,2021-22,0
Schlumberger India Technology Centre Pvt. Ltd,IT - Software,U29299PN2008PTC131255,1919.8,SDS,193.01,8.79,51.22,0.0,99.82,0.0,0.0,2023-24,0
Schlumberger India Technology Centre Pvt. Ltd,IT - Software,U29299PN2008PTC131255,1786.41,SDS,242.45,8.88,48.17,0.0,98.26,0.36,0.0,2022-23,0
Schlumberger India Technology Centre Pvt. Ltd,IT - Software,U29299PN2008PTC131255,1329.8700000000001,SDS,201.02,9.85,54.53,98.47,99.1,0.0,27.45,2021-22,0
Scientific Publishing Services Pvt Ltd.,BPO/ITeS,U22219TN1992PTC022318,284.79,ITES,240.71,66.0,78.83,97.94,97.94,0.0,0.0,2021-22,0
Scioinspire Consulting Services (India) Pvt Ltd.,BPO/ITeS,U74140TN2007PTC065322,252.32,ITES,103.57,12.82,89.97,100.0,100.0,0.0,0.0,2023-24,0
Scioinspire Consulting Services (India) Pvt Ltd.,BPO/ITeS,U74140TN2007PTC065322,194.5,ITES,78.42,12.79,85.51,100.0,100.0,0.0,0.0,2022-23,0
Scioinspire Consulting Services (India) Pvt Ltd.,BPO/ITeS,U74140TN2007PTC065322,140.27,ITES,65.1,16.64,83.6,98.16,98.16,98.16,0.0,2021-22,0
Score Information Technologies Ltd.,IT - Software,L51909WB1978PLC031765,31.64,SDS,29.57,-0.75,25.56,0.0,24.37,0.0,0.0,2023-24,1
Score Information Technologies Ltd.,IT - Software,L51909WB1978PLC031765,33.34,SDS,29.03,-2.94,15.95,0.0,18.78,0.52,0.0,2021-22,1
Sears IT & Management Services India Pvt Ltd.,IT - Software,U74900PN2009FTC134832,186.06,SDS,52.45,17.78,78.77,74.5,100.0,100.0,0.0,2023-24,0
Sears IT & Management Services India Pvt Ltd.,IT - Software,U74900PN2009FTC134832,194.78,SDS,210.54,29.1,76.41,91.19,91.19,91.19,0.0,2022-23,0
Sears IT & Management Services India Pvt Ltd.,IT - Software,U74900PN2009FTC134832,172.15,SDS,210.22,21.05,75.25,97.12,97.12,96.99,0.0,2021-22,0
Seclore Technology Pvt Ltd.,IT - Software,U72200MH2003PTC139712,112.51,SDS,-76.81,-39.82,39.61,0.0,99.68,100.0,0.0,2022-23,1
Seclore Technology Pvt Ltd.,IT - Software,U72200MH2003PTC139712,92.73,SDS,-21.36,-3.33,44.93,0.0,100.0,82.41,0.0,2021-22,1
Secmark Consultancy Ltd.,BPO/ITeS,L67190MH2011PTC220404,24.59,ITES,15.92,-10.39,24.23,0.0,100.0,10.13,0.0,2023-24,0
Secmark Consultancy Ltd.,BPO/ITeS,L67190MH2011PTC220404,17.44,ITES,18.25,-29.73,20.35,0.0,100.0,26.27,0.0,2022-23,0
Secmark Consultancy Ltd.,BPO/ITeS,L67190MH2011PTC220404,14.54,ITES,23.52,25.56,33.33,0.0,100.0,16.06,0.0,2021-22,0
SecUR Credentials Ltd.,BPO/ITeS,L74110MH2001PLC133050,51.34,ITES,44.75,40.2,18.98,4.23,97.41,3.09,0.0,2022-23,0
SecUR Credentials Ltd.,BPO/ITeS,L74110MH2001PLC133050,51.6,ITES,43.75,12.66,12.12,4.21,99.5,2.49,0.0,2021-22,0
Securekloud Technologies Ltd.,IT - Software,L72300TN1993PLC101852,50.41,SDS,79.35,13.08,81.94,86.75,99.64,84.47,0.0,2023-24,0
Securekloud Technologies Ltd.,IT - Software,L72300TN1993PLC101852,60.99,SDS,107.04,12.71,81.46,83.8,97.25,82.29,0.0,2022-23,0
Securekloud Technologies Ltd.,IT - Software,L72300TN1993PLC101852,45.04,SDS,93.45,7.65,84.68,80.53,98.2,80.04,0.0,2021-22,0
Seec Technologies Asia Private Limited,IT - Software,U72200TN1998PTC151554,11.16,SDS,23.36,1.09,0.0,0.0,98.66,100.0,0.0,2022-23,0
Seec Technologies Asia Private Limited,IT - Software,U72200TN1998PTC151554,7.54,SDS,22.56,5.9,26.54,0.0,97.88,97.88,0.0,2021-22,0
Send Clean Pvt Ltd. ,IT - Software,U74110MH2003PTC140310,27.98,SDS,5.48,7.45,3.0,62.19,98.89,55.45,53.61,2023-24,0
Send Clean Pvt Ltd. ,IT - Software,U74110MH2003PTC140310,23.41,SDS,3.22,7.83,1.93,97.91,100.0,76.12,64.08,2022-23,0
Send Clean Pvt Ltd. ,IT - Software,U74110MH2003PTC140310,23.19,SDS,2.12,8.06,1.96,99.05,100.0,40.26,0.0,2021-22,0
Senrysa Technologies Ltd.,IT - Software,U72200WB2011PLC221257,72.04,SDS,39.35,14.8,8.99,0.0,100.0,11.63,0.0,2023-24,0
Senrysa Technologies Ltd.,IT - Software,U72200WB2011PLC221257,63.39,SDS,31.7,10.8,10.38,0.0,99.89,14.98,0.0,2022-23,0
Seven N Consulting Pvt Ltd.,IT - Software,U74140DL2006FTC147266,23.25,SDS,8.06,8.75,76.47,0.0,100.0,60.6,0.0,2023-24,0
Seven N Consulting Pvt Ltd.,IT - Software,U74140DL2006FTC147266,35.23,SDS,17.71,39.69,58.09,0.0,99.97,56.15,0.0,2022-23,0
Seven N Consulting Pvt Ltd.,IT - Software,U74140DL2006FTC147266,46.31,SDS,14.02,17.06,67.95,32.69,100.0,24.53,0.0,2021-22,0
SFO Technologies Pvt Ltd.,IT - Software,U72900KL1990PTC005620,2461.96,SDS,742.12,6.02,13.75,52.16,5.16,0.0,100.0,2023-24,0
SFO Technologies Pvt Ltd.,IT - Software,U72900KL1990PTC005620,1868.05,SDS,686.51,6.53,14.54,42.16,8.37,0.0,100.0,2022-23,0
SFO Technologies Pvt Ltd.,IT - Software,U72900KL1990PTC005620,1650.8600000000001,SDS,637.56,7.06,14.14,54.53,11.05,0.0,100.0,2021-22,0
Shangar Decor Ltd.,Business Support,L36998GJ1995PLC028139,12.99,ITES,7.37,9.34,0.76,0.0,0.0,1.68,0.0,2023-24,0
Shangar Decor Ltd.,Business Support,L36998GJ1995PLC028139,9.66,ITES,6.62,3.54,0.86,0.0,0.0,2.04,0.0,2022-23,0
Shangar Decor Ltd.,Business Support,L36998GJ1995PLC028139,6.2,ITES,6.42,2.82,1.82,0.0,0.0,3.32,0.0,2021-22,0
Shoppers Stop.Com (India) Ltd.,IT - Software,U72900MH2000PLC124178,7.8,SDS,-0.71,-1.89,0.0,0.0,100.0,100.0,0.0,2023-24,0
Shoppers Stop.Com (India) Ltd.,IT - Software,U72900MH2000PLC124178,20.53,SDS,-0.59,-1.68,0.0,0.0,100.0,100.0,0.0,2022-23,0
Shoppers Stop.Com (India) Ltd.,IT - Software,U72900MH2000PLC124178,16.81,SDS,-0.22,5.46,0.0,0.0,100.0,100.0,0.0,2021-22,0
Shriram Value Services Ltd.,BPO/ITeS,U63090TN1995PLC033513,413.02,ITES,1145.83,1360.98,7.99,0.0,100.0,0.0,0.0,2023-24,0
Shriram Value Services Ltd.,BPO/ITeS,U63090TN1995PLC033513,349.83,ITES,836.67,2418.57,15.48,0.0,100.0,0.0,0.0,2022-23,0
Shriram Value Services Ltd.,BPO/ITeS,U63090TN1995PLC033513,296.34,ITES,604.88,4091.51,25.6,0.0,100.0,0.0,0.0,2021-22,0
Siemens EDA (India) Pvt Ltd.,IT - Software,U72200DL1997PTC221131,845.62,SDS,603.83,20.46,84.55,99.91,99.91,0.0,0.0,2023-24,0
Siemens EDA (India) Pvt Ltd.,IT - Software,U72200DL1997PTC221131,754.36,SDS,492.34,25.55,84.95,97.4,97.4,97.6,0.0,2022-23,0
Siemens EDA (India) Pvt Ltd.,IT - Software,U72200DL1997PTC221131,579.05,SDS,386.86,15.15,81.82,100.0,100.0,99.8,0.0,2021-22,0
Siemens Technology & Services Pvt Ltd.,IT - Education,U99999MH1986PTC093854,3403.63,SDS,793.09,18.52,65.82,94.19,100.0,100.0,4.26,2023-24,0
Siemens Technology & Services Pvt Ltd.,IT - Education,U99999MH1986PTC093854,3104.1,SDS,758.44,18.32,62.9,94.77,100.0,95.23,4.67,2022-23,0
Siemens Technology & Services Pvt Ltd.,IT - Education,U99999MH1986PTC093854,2282.64,SDS,682.98,18.58,62.08,91.31,96.15,92.23,6.35,2021-22,0
Sify Technologies Ltd.,IT - Networking,U72200TN1995PLC050809,1125.41,SDS,1281.66,-1.01,11.63,11.35,100.0,0.0,100.0,2023-24,0
Sify Technologies Ltd.,IT - Networking,U72200TN1995PLC050809,1192.07,SDS,1284.52,3.01,10.37,27.02,99.85,32.11,100.0,2022-23,0
Sify Technologies Ltd.,IT - Networking,U72200TN1995PLC050809,1201.83,SDS,1260.87,7.55,8.1,31.85,100.0,49.35,100.0,2021-22,0
Sigma Solve Ltd.,BPO/ITeS,L72200GJ2010PLC060478,27.7,ITES,16.42,21.97,82.25,99.86,99.86,98.34,0.0,2023-24,0
Sigma Solve Ltd.,BPO/ITeS,L72200GJ2010PLC060478,17.96,ITES,12.72,16.47,78.4,98.89,98.89,96.6,0.0,2022-23,0
Sigma Solve Ltd.,BPO/ITeS,L72200GJ2010PLC060478,10.83,ITES,10.58,14.97,82.59,99.54,99.54,95.84,0.0,2021-22,0
Sigmaavit Technology Solutions Pvt Ltd.,IT - Hardware,U92490KA2008PTC082565,201.47,SDS,47.37,7.15,9.46,0.0,10.96,2.49,0.0,2023-24,0
Sigmaavit Technology Solutions Pvt Ltd.,IT - Hardware,U92490KA2008PTC082565,173.74,SDS,37.67,10.02,8.11,0.0,7.85,2.18,0.0,2022-23,0
Sigmaavit Technology Solutions Pvt Ltd.,IT - Hardware,U92490KA2008PTC082565,65.8,SDS,26.52,5.62,15.68,0.0,15.32,0.0,0.0,2021-22,0
Signpost India Ltd.,Advertising & Media,L74110MH2008PLC179120,387.45,ITES,188.92,21.71,8.86,0.0,100.0,2.53,0.0,2023-24,0
Signpost India Ltd.,Advertising & Media,L74110MH2008PLC179120,332.45,ITES,147.27,20.13,6.82,0.0,100.0,3.7,0.0,2022-23,0
Signpost India Ltd.,Advertising & Media,L74110MH2008PLC179120,153.58,ITES,101.73,8.52,5.79,0.0,100.0,0.0,100.0,2021-22,0
Sikraft Infotech Pvt Ltd.,IT - Software,U72900MH2001PTC130700,7.53,SDS,199.6,-24.17,56.09,0.0,96.81,100.0,0.0,2023-24,1
Sikraft Infotech Pvt Ltd.,IT - Software,U72900MH2001PTC130700,6.44,SDS,155.74,-29.69,57.75,0.0,92.24,100.0,0.0,2022-23,1
Sikraft Infotech Pvt Ltd.,IT - Software,U72900MH2001PTC130700,4.12,SDS,92.28,-55.51,59.18,0.0,98.79,95.39,0.0,2021-22,1
Silgate Solutions Ltd.,BPO/ITeS,U72900MH2001PLC132189,21.44,ITES,22.14,19.91,81.15,68.89,100.0,0.0,0.0,2023-24,0
Silgate Solutions Ltd.,BPO/ITeS,U72900MH2001PLC132189,18.66,ITES,19.05,16.12,75.86,78.4,100.0,0.0,0.0,2022-23,0
Silgate Solutions Ltd.,BPO/ITeS,U72900MH2001PLC132189,20.32,ITES,17.23,5.23,58.0,66.24,100.0,0.0,0.0,2021-22,0
Silicon Rental Solutions Ltd.,Business Support,L74999MH2016PLC272442,63.44,ITES,62.81,38.49,3.69,0.0,79.02,4.13,0.0,2023-24,0
Silicon Rental Solutions Ltd.,Business Support,L74999MH2016PLC272442,36.3,ITES,50.94,69.55,5.65,0.0,97.22,6.91,0.0,2022-23,0
Silicon Rental Solutions Ltd.,Business Support,L74999MH2016PLC272442,24.61,ITES,16.99,133.49,7.31,0.0,92.81,7.02,0.0,2021-22,0
Silkroute Indchem Ltd.,IT - Software,U74140TN2000PLC044962,1.2,SDS,18.03,-6.25,53.12,0.0,100.0,0.0,0.0,2023-24,0
Silkroute Indchem Ltd.,IT - Software,U74140TN2000PLC044962,1.2,SDS,17.42,3.45,50.0,0.0,100.0,0.0,0.0,2022-23,0
Silkroute Indchem Ltd.,IT - Software,U74140TN2000PLC044962,1.2,SDS,17.0,20.0,64.0,0.0,100.0,0.0,0.0,2021-22,0
Silver Touch Technologies Ltd.,IT - Software,L72200GJ1995PLC024465,207.04000000000002,SDS,109.01,10.97,59.31,9.35,84.11,7.77,0.0,2023-24,0
Silver Touch Technologies Ltd.,IT - Software,L72200GJ1995PLC024465,152.47,SDS,93.32,8.53,56.61,10.47,88.27,6.97,0.0,2022-23,0
Silver Touch Technologies Ltd.,IT - Software,L72200GJ1995PLC024465,128.53,SDS,85.3,6.92,62.19,11.4,89.14,4.61,0.0,2021-22,0
Silverline Technologies Ltd.,IT - Software,L99999MH1992PLC066360,1.72,SDS,24.64,0.58,11.11,100.0,100.0,0.0,0.0,2023-24,0
Silverline Technologies Ltd.,IT - Software,L99999MH1992PLC066360,3.56,SDS,24.63,111.9,10.71,100.0,100.0,0.0,100.0,2022-23,0
Silverline Technologies Ltd.,IT - Software,L99999MH1992PLC066360,4.21,SDS,24.31,11.38,12.96,100.0,100.0,0.0,100.0,2021-22,0
Simca Advertising Ltd.,Advertising & Media,U74999MH2022PLC384827,49.31,ITES,7.39,18.79,2.29,0.0,100.0,4.5,0.0,2023-24,0
Simca Advertising Ltd.,Advertising & Media,U74999MH2022PLC384827,11.96,ITES,1.62,21.54,3.35,0.0,100.0,25.51,0.0,2022-23,0
Sipra Labs Ltd.,Business Support,U85195TG1994PLC016912,7.68,ITES,131.45,-20.25,35.62,0.0,100.0,0.52,0.0,2023-24,0
Sipra Labs Ltd.,Business Support,U85195TG1994PLC016912,9.34,ITES,131.48,-16.83,34.37,0.0,99.79,0.18,0.0,2022-23,0
Sipra Labs Ltd.,Business Support,U85195TG1994PLC016912,14.9,ITES,130.65,8.05,36.11,0.0,100.0,0.15,0.0,2021-22,0
Sistema Smart Technologies Ltd.,Telecommunication - Service  Provider,U74110RJ1995PLC017779,11.46,SDS,-13575.26,-42.0,46.26,0.0,43.46,0.0,0.0,2023-24,1
Sistema Smart Technologies Ltd.,Telecommunication - Service  Provider,U74110RJ1995PLC017779,6.38,SDS,-11713.88,-68.46,48.94,0.0,81.19,100.0,0.0,2022-23,1
Sistema Smart Technologies Ltd.,Telecommunication - Service  Provider,U74110RJ1995PLC017779,15.95,SDS,-22039.28,-31.6,43.91,5.33,30.09,100.0,0.0,2021-22,1
Siti Maurya Cable Net Pvt Ltd.,Telecommunication - Service  Provider,U93000WB2012PTC184542,38.26,SDS,16.85,-10.04,6.21,0.0,98.93,0.0,0.0,2023-24,1
Siti Maurya Cable Net Pvt Ltd.,Telecommunication - Service  Provider,U93000WB2012PTC184542,41.129999999999995,SDS,19.77,-9.88,5.35,0.0,99.17,47.37,0.0,2022-23,1
Siti Maurya Cable Net Pvt Ltd.,Telecommunication - Service  Provider,U93000WB2012PTC184542,44.59,SDS,23.56,-1.02,5.79,0.0,97.96,52.65,0.0,2021-22,1
Siti Prime Uttaranchal Communication Pvt Ltd.,Telecommunication - Service  Provider,U64200DL2014PTC269035,6.01,SDS,-4.77,-38.3,0.0,0.0,99.83,2.46,0.0,2023-24,1
Siti Prime Uttaranchal Communication Pvt Ltd.,Telecommunication - Service  Provider,U64200DL2014PTC269035,7.8,SDS,-0.88,-19.09,0.0,0.0,97.44,13.07,0.0,2022-23,1
Siti Prime Uttaranchal Communication Pvt Ltd.,Telecommunication - Service  Provider,U64200DL2014PTC269035,9.39,SDS,0.84,-5.53,0.0,0.0,100.0,0.0,0.0,2021-22,1
Skoruz Technologies Pvt Ltd.,IT - Software,U72200TN2007PTC062381,30.82,SDS,11.19,11.06,42.13,78.88,100.0,0.0,0.0,2023-24,0
Skoruz Technologies Pvt Ltd.,IT - Software,U72200TN2007PTC062381,23.71,SDS,9.04,9.82,68.5,73.81,100.0,0.0,0.0,2022-23,0
Skoruz Technologies Pvt Ltd.,IT - Software,U72200TN2007PTC062381,27.15,SDS,7.76,13.69,76.13,76.83,99.67,0.0,0.0,2021-22,0
SLK Software Pvt Ltd.,IT - Software,U72200KA2000PTC027503,783.1700000000001,SDS,1344.25,9.27,65.62,96.49,98.85,0.0,0.0,2023-24,0
SLK Software Pvt Ltd.,IT - Software,U72200KA2000PTC027503,670.15,SDS,845.64,20.47,67.74,98.7,99.27,55.34,0.0,2022-23,0
SLK Software Pvt Ltd.,IT - Software,U72200KA2000PTC027503,511.5,SDS,682.12,10.73,64.19,90.81,97.5,53.8,0.0,2021-22,0
Smart IT-Concepts (NGP) Pvt Ltd.,IT - Software,U72900MH2011PTC214073,1.41,SDS,3.35,53.26,11.96,0.0,100.0,5.43,0.0,2023-24,0
Smart IT-Concepts (NGP) Pvt Ltd.,IT - Software,U72900MH2011PTC214073,1.82,SDS,2.99,93.62,10.64,0.0,100.0,5.32,0.0,2022-23,0
Smart IT-Concepts (NGP) Pvt Ltd.,IT - Software,U72900MH2011PTC214073,1.97,SDS,2.34,143.21,13.58,0.0,100.0,4.57,100.0,2021-22,0
Smartdv Technologies India Pvt Ltd.,IT - Software,U72200KA2010PTC053869,32.690000000000005,SDS,39.13,27.2,69.69,99.69,99.69,3.31,0.0,2023-24,0
Smartdv Technologies India Pvt Ltd.,IT - Software,U72200KA2010PTC053869,48.39,SDS,34.31,60.44,64.66,99.44,99.59,0.0,0.0,2022-23,0
Smartdv Technologies India Pvt Ltd.,IT - Software,U72200KA2010PTC053869,38.33,SDS,21.4,76.88,71.11,95.04,100.0,0.0,0.0,2021-22,0
Smartlink Holdings Ltd.,IT - Networking,L67100GA1993PLC001341,12.54,SDS,204.01,52.74,37.03,0.0,100.0,14.51,0.0,2023-24,0
Smartlink Holdings Ltd.,IT - Networking,L67100GA1993PLC001341,9.54,SDS,200.85,-9.92,27.01,0.0,100.0,14.54,0.0,2022-23,0
Smartlink Holdings Ltd.,IT - Networking,L67100GA1993PLC001341,9.09,SDS,183.1,18.21,35.89,0.0,100.0,8.32,0.0,2021-22,0
Smartworks Coworking Spaces Ltd.,Business Support,L74900DL2015PLC310656,1039.3,ITES,54.18,23.27,5.68,0.0,99.86,11.09,0.0,2023-24,0
Smartworks Coworking Spaces Ltd.,Business Support,L74900DL2015PLC310656,713.34,ITES,32.69,12.37,6.37,0.0,99.49,12.41,0.0,2022-23,0
Smartworks Coworking Spaces Ltd.,Business Support,L74900DL2015PLC310656,361.97,ITES,114.26,0.38,7.09,0.0,99.52,15.34,0.0,2021-22,0
Snap-On Business Solutions India Pvt Ltd.,IT - Software,U74899DL1994PTC062887,61.13,SDS,163.05,55.07,68.87,0.0,100.0,0.0,0.0,2023-24,0
Snap-On Business Solutions India Pvt Ltd.,IT - Software,U74899DL1994PTC062887,55.37,SDS,140.47,58.47,67.2,0.0,99.58,0.0,0.0,2022-23,0
Snap-On Business Solutions India Pvt Ltd.,IT - Software,U74899DL1994PTC062887,55.04,SDS,121.86,73.19,67.43,0.0,99.95,0.0,0.0,2021-22,0
Soa IT Solutions Pvt Ltd.,IT - Software,U72200KA2006PTC039204,20.81,SDS,18.92,-5.5,83.06,0.0,100.0,64.78,0.0,2023-24,0
Soa IT Solutions Pvt Ltd.,IT - Software,U72200KA2006PTC039204,22.18,SDS,19.32,6.07,79.77,0.0,99.5,56.85,0.0,2022-23,0
Soa IT Solutions Pvt Ltd.,IT - Software,U72200KA2006PTC039204,19.889999999999997,SDS,17.76,15.17,84.77,0.0,99.7,48.22,0.0,2021-22,0
Societe Generale Global Solution Centre Pvt Ltd.,IT - Software,U72200KA2000PTC027232,3523.7799999999997,SDS,1542.05,18.08,83.64,99.39,99.63,90.2,0.0,2023-24,0
Societe Generale Global Solution Centre Pvt Ltd.,IT - Software,U72200KA2000PTC027232,3198.7799999999997,SDS,1280.07,20.46,81.69,97.12,98.97,91.12,0.0,2022-23,0
Societe Generale Global Solution Centre Pvt Ltd.,IT - Software,U72200KA2000PTC027232,2599.8100000000004,SDS,827.08,17.2,79.85,98.98,99.33,98.27,0.0,2021-22,0
Sofcom Systems Ltd.,IT - Software,L72200RJ1995PLC010192,2.76,SDS,4.71,59.54,1.16,0.0,100.0,26.59,0.0,2022-23,0
Softcell Technologies Ltd.,IT - Software,U74210MH1995PTC087330,4.01,SDS,2.67,0.5,0.0,0.0,100.0,0.0,0.0,2022-23,0
Softcell Technologies Ltd.,IT - Software,U74210MH1995PTC087330,3.69,SDS,2.51,-21.49,19.36,0.0,100.0,93.5,0.0,2021-22,0
Softchip Technologies Ltd.,IT - Software,U72200MH2001PLC130886,2.13,SDS,5.55,-8.19,14.22,0.0,9.39,2.16,100.0,2022-23,1
Softchip Technologies Ltd.,IT - Software,U72200MH2001PLC130886,2.3,SDS,5.75,-6.5,13.41,0.0,15.65,2.03,100.0,2021-22,1
Softlink Global Pvt Ltd.,IT - Software,U72200MH2005PTC151897,64.27,SDS,52.18,49.64,15.32,0.0,100.0,25.17,0.0,2023-24,0
Softlink Global Pvt Ltd.,IT - Software,U72200MH2005PTC151897,50.11,SDS,45.85,39.39,8.79,0.0,100.0,25.06,0.0,2022-23,0
Softlink Global Pvt Ltd.,IT - Software,U72200MH2005PTC151897,38.17,SDS,37.78,31.3,23.08,0.0,100.0,0.0,0.0,2021-22,0
Softsol India Ltd.,IT - Software,L72200AP1990PLC011771,24.56,SDS,101.73,24.35,64.41,0.0,100.0,23.33,0.0,2023-24,0
Softsol India Ltd.,IT - Software,L72200AP1990PLC011771,34.44,SDS,132.83,28.99,72.13,0.0,91.55,10.31,0.0,2022-23,0
Softsol India Ltd.,IT - Software,L72200AP1990PLC011771,24.21,SDS,161.77,20.33,74.6,0.0,100.0,2.34,0.0,2021-22,0
SoftTech Engineers Ltd.,IT - Software,L30107PN1996PLC016718,79.11,SDS,134.3,20.15,29.42,0.0,99.37,4.65,0.0,2023-24,0
SoftTech Engineers Ltd.,IT - Software,L30107PN1996PLC016718,65.61,SDS,102.92,27.18,31.38,0.0,99.59,3.86,0.0,2022-23,0
SoftTech Engineers Ltd.,IT - Software,L30107PN1996PLC016718,58.4,SDS,88.33,20.09,25.97,0.0,98.39,2.9,0.0,2021-22,0
Solize India Technologies Pvt Ltd.,IT - Software,U72200KA1992PTC013433,89.59,SDS,19.69,-7.06,30.5,14.92,45.48,6.93,0.0,2023-24,1
Solize India Technologies Pvt Ltd.,IT - Software,U72200KA1992PTC013433,81.02000000000001,SDS,26.23,-4.19,29.94,16.29,52.12,10.91,0.0,2022-23,1
Solize India Technologies Pvt Ltd.,IT - Software,U72200KA1992PTC013433,68.11,SDS,29.14,-6.0,36.03,30.82,66.2,12.99,0.0,2021-22,1
Sonata Information Technology Ltd.,IT - Software,U72300MH2000PLC127476,5985.43,SDS,273.48,3.73,1.07,18.8,0.07,0.0,0.0,2023-24,0
Sonata Information Technology Ltd.,IT - Software,U72300MH2000PLC127476,5553.700000000001,SDS,293.26,3.14,1.02,15.18,0.1,2.58,0.0,2022-23,0
Sonata Information Technology Ltd.,IT - Software,U72300MH2000PLC127476,4072.94,SDS,296.32,3.12,0.97,0.0,99.85,3.6,0.0,2021-22,0
Sonata Software Ltd.,IT - Software,L72200MH1994PLC082110,954.62,SDS,693.41,6.13,74.51,90.42,99.55,90.17,29.54,2023-24,0
Sonata Software Ltd.,IT - Software,L72200MH1994PLC082110,927.6,SDS,544.16,14.63,67.16,0.0,99.27,61.99,30.4,2022-23,0
Sonata Software Ltd.,IT - Software,L72200MH1994PLC082110,789.86,SDS,569.1,24.12,65.21,0.0,95.98,58.03,35.7,2021-22,0
SourceHOV India Pvt Ltd.,BPO/ITeS,U72300TN1993PTC088604,291.57,ITES,240.41,16.01,84.34,95.8,99.17,100.0,0.0,2023-24,0
SourceHOV India Pvt Ltd.,BPO/ITeS,U72300TN1993PTC088604,277.32000000000005,ITES,213.56,23.28,83.25,91.03,93.59,0.0,0.0,2022-23,0
SourceHOV India Pvt Ltd.,BPO/ITeS,U72300TN1993PTC088604,236.01000000000002,ITES,178.63,18.15,82.25,95.13,97.99,95.11,0.0,2021-22,0
Southern Infoconsultants Ltd.,IT - Software,L67120DL1994PLC059994,18.56,SDS,5.56,0.49,2.49,0.0,0.0,2.27,0.0,2023-24,0
Southern Infoconsultants Ltd.,IT - Software,L67120DL1994PLC059994,10.84,SDS,5.33,3.53,3.63,0.0,0.0,3.25,0.0,2022-23,0
Southern Infoconsultants Ltd.,IT - Software,L67120DL1994PLC059994,14.9,SDS,5.27,-0.27,1.67,0.0,0.0,1.87,0.0,2021-22,0
Speedon Network Ltd.,Telecommunication - Service  Provider,U32202DN2011PLC000373,4.01,SDS,-35.58,-49.75,0.0,0.0,100.0,72.43,0.0,2023-24,1
Speedon Network Ltd.,Telecommunication - Service  Provider,U32202DN2011PLC000373,5.5,SDS,-28.46,-63.67,0.0,0.0,100.0,35.87,0.0,2022-23,1
Speedon Network Ltd.,Telecommunication - Service  Provider,U32202DN2011PLC000373,9.32,SDS,-15.51,-45.37,0.0,0.0,100.0,61.66,0.0,2021-22,1
Sphinx Worldbiz Ltd.,IT - Software,U74899DL1996PLC075839,84.97,SDS,28.15,15.61,66.29,0.0,93.13,9.73,0.0,2023-24,0
Sphinx Worldbiz Ltd.,IT - Software,U74899DL1996PLC075839,77.21000000000001,SDS,20.83,13.56,60.44,0.0,96.85,2.24,0.0,2022-23,0
Sphinx Worldbiz Ltd.,IT - Software,U74899DL1996PLC075839,51.24,SDS,14.43,10.19,60.11,0.0,97.03,0.0,0.0,2021-22,0
Spice Money Ltd.,IT - Software,U72900DL2000PLC104989,440.14,SDS,104.84,3.87,22.13,0.0,97.84,0.0,0.0,2023-24,0
Spice Money Ltd.,IT - Software,U72900DL2000PLC104989,432.09000000000003,SDS,90.28,-2.36,20.78,0.0,96.06,2.86,0.0,2022-23,0
